Time,Channel A,Channel B
5.315000000,396905.730933551,1265.520601015
5.320000000,392732.193361161,1282.093139048
5.325000000,393264.232003327,1275.720848152
5.330000000,396748.854780572,1276.176733751
5.335000000,395645.612602900,1288.124324052
5.340000000,392715.801249138,1285.894046119
5.345000000,396035.372225003,1277.092235274
5.350000000,394525.306078912,1294.210977540
5.355000000,397271.247863297,1285.051031468
5.360000000,397927.479491459,1286.784125970
5.365000000,397237.985593002,1292.719919954
5.370000000,393853.860809852,1299.416515515
5.375000000,392137.936264034,1299.851877580
5.380000000,394869.728535961,1296.597664389
5.385000000,396989.829772960,1287.713616152
5.390000000,393467.953238249,1289.345171310
5.395000000,393056.715298062,1293.930236104
5.400000000,396335.872232643,1285.491016536
5.405000000,397585.570865565,1299.719732201
5.410000000,392932.646968833,1285.330647174
5.415000000,390571.292619032,1289.928746926
5.420000000,391529.430534557,1285.243970676
5.425000000,391024.578666862,1294.809765686
5.430000000,389638.783127345,1280.847772969
5.435000000,390489.824107419,1288.440780458
5.440000000,391738.866977674,1274.849414174
5.445000000,390372.370577089,1283.325692132
5.450000000,387751.568789527,1295.838218630
5.455000000,390575.287250124,1282.926574478
5.460000000,389329.230895985,1276.594987705
5.465000000,386458.003741237,1275.440530851
5.470000000,388403.021205783,1271.872561435
5.475000000,386693.017566150,1274.929691045
5.480000000,385495.793316236,1281.498517785
5.485000000,385613.756642741,1269.567344215
5.490000000,382993.738031090,1277.312449225
5.495000000,384474.067748312,1263.882419773
5.500000000,387199.149061745,1262.300987027
5.505000000,385717.249260475,1264.427132528
5.510000000,380219.770270419,1262.441810311
5.515000000,384608.838136523,1255.264792973
5.520000000,382249.767084346,1244.167765766
5.525000000,381324.269576940,1247.554658874
5.530000000,379285.931895446,1254.865118686
5.535000000,380153.940879273,1251.479947261
5.540000000,378374.305445958,1257.697807001
5.545000000,377561.172202163,1251.226018539
5.550000000,377147.388349884,1248.097670053
5.555000000,379739.411424837,1246.403870685
5.560000000,381896.979539068,1244.809487421
5.565000000,377899.914498334,1237.048526270
5.570000000,377614.673873347,1241.392156724
5.575000000,376870.844094711,1235.281101426
5.580000000,374137.088677199,1224.306425714
5.585000000,378400.339055013,1234.571073247
5.590000000,376891.290253354,1233.050756055
5.595000000,375692.246834958,1210.141849181
5.600000000,376750.502598660,1224.579423543
5.605000000,373265.781097321,1231.306730933
5.610000000,371592.474412027,1223.144889971
5.615000000,373848.417436778,1219.885202770
5.620000000,375329.146928617,1217.352975389
5.625000000,374235.136621341,1218.310869143
5.630000000,372318.020968235,1217.419159441
5.635000000,372898.312853342,1219.738111850
5.640000000,376794.131127314,1212.705484675
5.645000000,370952.652595499,1214.152429184
5.650000000,371521.507371238,1223.474812976
5.655000000,373780.334861300,1216.155141597
5.660000000,374395.130913930,1223.363500530
5.665000000,372896.171497510,1207.908591778
5.670000000,378214.869896474,1201.879949254
5.675000000,372533.745826784,1228.063582840
5.680000000,371822.801202780,1197.390896114
5.685000000,371488.839768539,NaN
5.690000000,373648.537280359,1227.596809389
5.695000000,373124.014123272,1211.788521973
5.700000000,370782.139834084,1223.614618474
5.705000000,371065.103691861,1237.362929027
5.710000000,376037.839368214,1211.579774131
5.715000000,375212.317182637,1220.028117188
5.720000000,373082.751093855,1214.386951487
5.725000000,373119.659963700,1224.696558394
5.730000000,370683.171942623,1220.508429364
5.735000000,370298.323895508,1229.418333298
5.740000000,376683.120732053,1223.617711634
5.745000000,375675.074016057,1231.429507896
5.750000000,371573.198005717,1224.071756213
5.755000000,371105.402137329,1234.592027542
5.760000000,372702.884994713,1232.359096279
5.765000000,372788.751030417,1229.100072439
5.770000000,373866.037456653,1219.888841537
5.775000000,375177.163797166,1230.247635849
5.780000000,372534.514672315,1232.898597511
5.785000000,373639.123890677,1220.927774836
5.790000000,372746.391772081,1227.835793468
5.795000000,372403.038597748,1237.692382362
5.800000000,373183.036245967,1225.213578930
5.805000000,371780.487114083,1236.425461650
5.810000000,372561.306374529,1222.149043676
5.815000000,374062.645688806,1240.784702695
5.820000000,370463.183644462,1229.326881390
5.825000000,372796.146250879,1230.647596105
5.830000000,372348.913844165,1238.226223005
5.835000000,371678.073923984,1222.159424493
5.840000000,368724.523612470,1228.248167785
5.845000000,371469.436643752,1220.936710602
5.850000000,367601.837436466,1231.218664110
5.855000000,372160.899518909,1226.885914979
5.860000000,368177.723493451,1215.820366920
5.865000000,368830.653053187,1209.574011184
5.870000000,366153.041027026,1220.355742153
5.875000000,365504.417663820,1209.444390954
5.880000000,368446.803268021,1225.286959195
5.885000000,367634.906299651,1224.029099237
5.890000000,369144.848683339,1219.749109949
5.895000000,367057.405102661,1212.275458135
5.900000000,366999.215765779,1209.972929032
5.905000000,368040.525390609,1204.761645925
5.910000000,365704.260808313,1198.116030599
5.915000000,366939.136013516,1199.663414358
5.920000000,363125.170077512,1196.478670969
5.925000000,361558.459334859,1197.714856418
5.930000000,363994.216079289,1193.549742492
5.935000000,364033.179229813,1184.826659862
5.940000000,363102.736683815,1192.832723480
5.945000000,360036.483156967,1191.917623484
5.950000000,360276.146255783,1179.048737496
5.955000000,360650.446372664,1183.655865521
5.960000000,358440.063961921,1184.164331210
5.965000000,362895.298274299,1175.107844329
5.970000000,361468.370142184,1191.069702906
5.975000000,361581.929246949,1178.645606358
5.980000000,360235.521863271,1179.687872169
5.985000000,358354.377302374,1174.350034364
5.990000000,359191.013373526,1166.027155084
5.995000000,357723.573921235,1172.820763352
6.000000000,355096.662955104,1180.302578063
6.005000000,358060.973388591,1166.330208875
6.010000000,358943.554506078,1166.684331054
6.015000000,354272.616901726,1180.579701910
6.020000000,352611.786369892,1165.030975371
6.025000000,355519.102788591,1177.317760071
6.030000000,356101.156992549,1169.255859740
6.035000000,352157.909582041,1164.584139346
6.040000000,358370.714140780,1170.369518903
6.045000000,350770.159498700,1170.304750106
6.050000000,352615.452812886,1167.373302935
6.055000000,351792.714016863,1157.126720053
6.060000000,353239.773002696,1166.581948436
6.065000000,352111.292224945,1161.509010110
6.070000000,354471.082766132,1163.496743667
6.075000000,353917.578226013,1145.945615340
6.080000000,352805.510942662,1167.734715129
6.085000000,356354.895720506,1161.576564069
6.090000000,354220.780066084,1154.103797633
6.095000000,356858.686484644,1148.346657944
6.100000000,354336.521881942,1151.798981307
6.105000000,352390.322669876,1153.728800873
6.110000000,353755.501419405,1152.795531451
6.115000000,353284.155823441,1152.627730842
6.120000000,350120.197165771,1153.003024021
6.125000000,351376.989523277,1165.382179311
6.130000000,356953.285025986,1164.016645347
6.135000000,352768.779084014,1168.557979769
6.140000000,355889.382390140,1160.688796763
6.145000000,354085.904337097,1162.805842421
6.150000000,350131.595348029,1168.094743578
6.155000000,353275.797161716,1167.122375847
6.160000000,355138.378455259,1161.280522940
6.165000000,351414.480055926,1168.261305886
6.170000000,356069.497913323,1170.004646150
6.175000000,352066.362907052,1162.222975706
6.180000000,355211.232219168,1155.763696044
6.185000000,353709.383793152,1164.853906435
6.190000000,353564.577023610,1166.897413236
6.195000000,355763.565393192,1165.439671305
6.200000000,353154.029338273,1157.423880653
6.205000000,352308.017763407,1178.442144275
6.210000000,352203.357309248,1167.147356692
6.215000000,350818.124479249,1171.530059537
6.220000000,349532.772843244,1159.979471484
6.225000000,354489.828061885,1160.493634509
6.230000000,350405.000324015,1169.204584482
6.235000000,351155.842417397,1175.308684150
6.240000000,351279.789912146,1163.366739500
6.245000000,354605.915020065,1164.571515588
6.250000000,351010.394041984,1150.936582950
6.255000000,351358.010343405,1167.202573508
6.260000000,348266.819616257,1166.176085961
6.265000000,346881.431653698,1160.106434199
6.270000000,345799.219913722,1161.137515887
6.275000000,343359.371308083,1165.839587124
6.280000000,350123.857081632,1164.743719409
6.285000000,349448.471582449,1163.103715165
6.290000000,346435.651710639,1167.541254529
6.295000000,345677.830746403,1138.544274153
6.300000000,343616.043540276,1142.656272349
6.305000000,343929.662352131,1151.966491704
6.310000000,340671.460270352,1147.350988475
6.315000000,341374.005410056,1144.716991563
6.320000000,346731.897726934,1148.873337429
6.325000000,346262.047649340,1141.223726692
6.330000000,341169.995495124,1149.774839461
6.335000000,343296.847383293,1153.584965393
6.340000000,345599.952559480,1145.923177200
6.345000000,344267.753545422,1138.102504514
6.350000000,339215.111531566,1124.226706928
6.355000000,341029.821944079,1130.697160254
6.360000000,340060.071582561,1115.674200230
6.365000000,343862.933784400,1138.619737380
6.370000000,342790.176234765,1131.223442561
6.375000000,342241.355733610,1128.542011918
6.380000000,337059.611597546,1128.984623781
6.385000000,343733.126450227,1115.367467486
6.390000000,338539.464747464,1134.307333815
6.395000000,340311.892280190,1121.379577864
6.400000000,339294.619150220,1128.123218370
6.405000000,337819.020530682,1114.419614660
6.410000000,336568.060214062,1116.551018210
6.415000000,337952.412775035,1118.805521829
6.420000000,334606.775545235,1119.296544442
6.425000000,335486.635653986,1119.410846200
6.430000000,338023.008522365,1117.835044435
6.435000000,338759.994945959,1117.924965888
6.440000000,332831.516452092,1115.957729735
6.445000000,335626.569868107,1117.253008724
6.450000000,335461.596788245,1102.458185163
6.455000000,338042.378428763,1097.027196231
6.460000000,336292.983500710,1108.680077416
6.465000000,334638.762436159,1106.285795364
6.470000000,337028.325001523,1118.433015065
6.475000000,337977.881039158,1101.247836156
6.480000000,335464.620436601,1112.825720810
6.485000000,333921.152606622,1102.619384356
6.490000000,333605.046678101,1111.845551083
6.495000000,338475.690117401,1098.686383230
6.500000000,335697.119196185,1106.875569924
6.505000000,334587.743489369,1098.068366005
6.510000000,337753.055018099,1098.644364927
6.515000000,332125.341501596,1107.246996952
6.520000000,336894.406937957,1108.772269985
6.525000000,336598.903307515,1113.728175579
6.530000000,333564.024591309,1115.165971824
6.535000000,334746.275069791,1118.946929726
6.540000000,335060.359142842,1105.588535575
6.545000000,336322.636613832,1113.809527505
6.550000000,332269.267522685,1108.018565551
6.555000000,335434.995634792,1126.356487963
6.560000000,332363.367711584,1109.092104260
6.565000000,335823.536918933,1115.373205781
6.570000000,335638.505549372,1104.552754954
6.575000000,334702.928492408,1118.599389172
6.580000000,329871.444057509,1116.320807547
6.585000000,333476.325266757,1098.723348298
6.590000000,336391.066643433,1114.407336916
6.595000000,334936.694239683,1104.476379439
6.600000000,330595.569885862,1104.694430236
6.605000000,334148.684272731,1117.687627243
6.610000000,333944.150240046,1106.138930489
6.615000000,331838.430144250,1118.488144079
6.620000000,332522.071993516,1117.397028953
6.625000000,332653.465341688,1108.929417346
6.630000000,334652.893143426,1105.815929366
6.635000000,331939.656692566,1101.094448889
6.640000000,332525.625677653,1113.880961363
6.645000000,332549.323385952,1120.076265973
6.650000000,333789.331673811,1104.678047184
6.655000000,329783.675605100,1107.574409992
6.660000000,330751.223813773,1099.681582959
6.665000000,332157.935480346,1112.594067184
6.670000000,325970.794837868,1106.617651150
6.675000000,331502.587155342,1102.454942244
6.680000000,329732.464398444,1094.562538549
6.685000000,328013.665284073,1098.450781005
6.690000000,326404.531743510,1100.973691783
6.695000000,329538.965322977,1094.772831550
6.700000000,327359.234662251,1105.153388900
6.705000000,324677.306057112,1112.650791282
6.710000000,323708.043960801,1092.763463432
6.715000000,327573.656964688,1102.747045338
6.720000000,325914.449799649,1096.656231548
6.725000000,330088.550903089,1090.820785117
6.730000000,325310.860146470,1086.639530921
6.735000000,325680.759815830,1087.168517275
6.740000000,324964.746124559,1094.563729238
6.745000000,323126.513261307,1098.224982705
6.750000000,322879.272703906,1091.642099010
6.755000000,326676.199640379,1078.725734355
6.760000000,320156.586736327,1083.867227232
6.765000000,322387.924665336,1078.568670961
6.770000000,324781.410058097,1077.697783498
6.775000000,322872.067739008,1080.445272081
6.780000000,325808.835948443,1072.412298131
6.785000000,321305.359228864,1079.690691406
6.790000000,321186.434827591,1079.017349527
6.795000000,320963.230220804,1067.919512585
6.800000000,323079.790162886,1077.764557505
6.805000000,319958.729039019,1065.442336931
6.810000000,317509.065699648,1062.868654685
6.815000000,316548.255142013,1060.663715303
6.820000000,320525.948840209,1068.911455007
6.825000000,317838.582673724,1069.225978845
6.830000000,319623.205979647,1063.550157277
6.835000000,322933.603531493,1058.592899308
6.840000000,317452.300631512,1067.928492878
6.845000000,318555.845284595,1060.504908578
6.850000000,317947.868076161,1047.982916250
6.855000000,319946.297077771,1062.409105700
6.860000000,320930.451447484,1059.313796943
6.865000000,315251.167982251,1060.377043672
6.870000000,320185.144865533,1061.260977971
6.875000000,320001.715975605,1053.499187861
6.880000000,316571.507929451,1063.933284576
6.885000000,319807.854086379,1049.743394795
6.890000000,318906.842744662,1070.666850105
6.895000000,317110.585219342,1047.109194274
6.900000000,314968.954927202,1057.153175055
6.905000000,314268.329565849,1061.342725366
6.910000000,315648.465517278,1059.214465036
6.915000000,317567.837675952,1055.279142841
6.920000000,311981.956255053,1050.660146537
6.925000000,313029.567370114,1062.395096625
6.930000000,318108.252176085,1058.362652593
6.935000000,316241.970858773,1058.811433043
6.940000000,315076.146787019,1049.848935438
6.945000000,318563.279858528,1056.939461914
6.950000000,314587.076595101,1051.972355684
6.955000000,316162.763242276,1050.457378225
6.960000000,314767.001888138,1074.298949489
6.965000000,319085.977115005,1062.424815098
6.970000000,316062.213950253,1050.858503546
6.975000000,317612.598877288,1066.321778654
6.980000000,313371.067720268,1051.930226456
6.985000000,317385.887987892,1053.856403939
6.990000000,313959.178805103,1053.721128981
6.995000000,318456.239065373,1052.824755920
7.000000000,316901.552801919,1060.587122244
7.005000000,314168.909764000,1061.454687704
7.010000000,311966.431129658,1059.905418575
7.015000000,315637.500312855,1057.568798539
7.020000000,316507.612693305,1058.134059332
7.025000000,314917.325469619,1049.128674396
7.030000000,316000.394432526,1054.564099836
7.035000000,312952.978965140,1048.736709851
7.040000000,319092.308668415,1055.087217467
7.045000000,313670.219515268,1053.576199572
7.050000000,315815.320814945,1051.474257115
7.055000000,312547.058941756,1039.117691766
7.060000000,312841.762027194,1044.995686928
7.065000000,312368.337496761,1053.365478164
7.070000000,313007.573841393,1057.486429069
7.075000000,312172.482904861,1059.913464341
7.080000000,317974.521896286,1044.888955803
7.085000000,316673.062945514,1058.762163027
7.090000000,310772.474965738,1044.679015218
7.095000000,310419.580707432,1039.984468308
7.100000000,312331.842894367,1058.560760295
7.105000000,307100.965249036,1049.847875736
7.110000000,312395.586979838,1059.557108518
7.115000000,310048.478142057,1034.686093444
7.120000000,309861.375180372,1049.460225994
7.125000000,314333.356226858,1037.720238530
7.130000000,308927.161250355,1035.798761705
7.135000000,308935.809799333,1047.427655840
7.140000000,311586.122406924,1043.192481007
7.145000000,308677.999758553,1038.157786973
7.150000000,309659.601340526,1025.995385881
7.155000000,306799.842585618,1039.762532425
7.160000000,307626.818696976,1023.167129973
7.165000000,307214.246312058,1029.596832383
7.170000000,307054.656327997,1038.220948811
7.175000000,305955.406726536,1041.933361580
7.180000000,304682.688541905,1032.697426701
7.185000000,307007.324649190,1026.092946090
7.190000000,305540.605306628,1010.170855034
7.195000000,303266.906664655,1034.660447790
7.200000000,302622.317650634,1008.458675415
7.205000000,303468.151244183,1026.124464394
7.210000000,302660.681545549,1021.581424592
7.215000000,305642.169729931,1010.559131789
7.220000000,301869.372490720,1021.224434232
7.225000000,302308.692057283,1014.711795565
7.230000000,303601.139863515,1017.808005817
7.235000000,300876.008963997,1018.963766565
7.240000000,300047.225200459,1023.723020262
7.245000000,302065.905677801,1013.302411791
7.250000000,304987.312095331,1025.815770455
7.255000000,303708.612092262,1008.882722147
7.260000000,302693.153809088,1016.237499156
7.265000000,304303.102708546,1020.985517027
7.270000000,303150.510823107,1008.543130506
7.275000000,299036.937978015,1013.923248196
7.280000000,304730.970127063,1005.096579715
7.285000000,300391.084289982,1009.891773698
7.290000000,299647.193400249,1001.801085318
7.295000000,300640.497209478,1016.275065225
7.300000000,303024.041227137,995.411532141
7.305000000,300443.529218802,1012.136100605
7.310000000,307180.603150429,1013.993201442
7.315000000,301913.624437185,1006.457670783
7.320000000,300300.354023469,1011.719913255
7.325000000,301210.015020615,1007.694385258
7.330000000,302607.691213498,1005.010082806
7.335000000,300338.009768797,1013.533612593
7.340000000,300498.212392483,1011.488511136
7.345000000,298419.868361315,1011.283255239
7.350000000,303788.433561379,1001.212967286
7.355000000,297947.216840345,1022.511558130
7.360000000,298009.868991603,1004.946390131
7.365000000,301184.578780143,1021.728488871
7.370000000,297745.389544399,1007.963621712
7.375000000,297653.899851313,1008.504872296
7.380000000,297280.961273434,1008.391380467
7.385000000,299041.495261024,1009.322308113
7.390000000,300654.224604517,1010.107073434
7.395000000,300732.924091401,1007.018820199
7.400000000,300797.083394969,1013.505558381
7.405000000,298883.751788143,1008.648781693
7.410000000,302720.685147786,1003.515755425
7.415000000,302056.729526361,1018.191277692
7.420000000,298978.535818683,995.909241115
7.425000000,300052.492841568,1008.236533527
7.430000000,300227.454457210,1016.853207113
7.435000000,298922.050672561,1014.461260486
7.440000000,302355.499838083,1018.269018401
7.445000000,298015.480842595,1001.275798554
7.450000000,299095.795947873,1011.343947782
7.455000000,300220.124179955,992.847963824
7.460000000,293942.083922703,1010.466060945
7.465000000,294851.658824643,1017.857171805
7.470000000,296732.398359789,1010.686154401
7.475000000,292398.855256912,1008.609655968
7.480000000,293437.341785093,1007.015004620
7.485000000,298810.040345550,1006.492021515
7.490000000,296161.490267908,992.604850619
7.495000000,295960.783152857,1000.804978323
7.500000000,294214.429869481,996.870748324
7.505000000,298028.259112213,990.270383957
7.510000000,295924.916193976,998.660049622
7.515000000,292786.803173871,996.981203151
7.520000000,291035.949536294,993.077760689
7.525000000,294836.358963070,994.016807172
7.530000000,294233.981270417,1000.336506817
7.535000000,295140.589819624,978.876355508
7.540000000,289557.585231745,998.838514677
7.545000000,294101.847152557,993.990276516
7.550000000,289613.395705019,993.621574438
7.555000000,289498.813541586,990.262734548
7.560000000,292441.500936507,991.315331955
7.565000000,291963.695430301,978.499293515
7.570000000,287625.232974909,994.892028008
7.575000000,291950.106347298,981.752941835
7.580000000,291698.542121190,978.103524783
7.585000000,291234.286808932,983.715387051
7.590000000,291847.392360123,980.908885104
7.595000000,285561.346148763,969.260688354
7.600000000,287561.464317931,970.800072043
7.605000000,289620.130830280,986.919455755
7.610000000,292794.637247240,971.114937932
7.615000000,285458.535645822,967.515540100
7.620000000,287831.585546653,983.310096657
7.625000000,288011.893201110,976.488400395
7.630000000,290140.358639149,970.557792345
7.635000000,288791.281928515,974.699514473
7.640000000,287474.837127304,972.763118058
7.645000000,284963.512530537,987.627825271
7.650000000,286238.584528265,979.253953063
7.655000000,288816.037964901,971.216409510
7.660000000,288560.615546029,968.506838757
7.665000000,285920.515183837,974.769926976
7.670000000,282742.521223416,969.542526549
7.675000000,285897.216634370,960.246340485
7.680000000,285894.370686791,973.430812730
7.685000000,283676.105024973,960.719753932
7.690000000,282237.741766187,970.866731422
7.695000000,284402.723076629,969.577209736
7.700000000,287095.333836021,959.499346301
7.705000000,286163.338228113,976.607682841
7.710000000,283389.899840728,968.322296696
7.715000000,286398.474647455,961.215519702
7.720000000,286243.368828161,968.744321893
7.725000000,280923.338416329,969.926573374
7.730000000,283425.381811271,965.116850739
7.735000000,279766.798371167,961.869898886
7.740000000,284028.421784375,967.560645051
7.745000000,285422.449516824,963.124975765
7.750000000,287876.788519741,953.978331711
7.755000000,283520.981004407,972.683926244
7.760000000,285210.083996418,959.857405711
7.765000000,285811.718807767,963.606111254
7.770000000,282622.126057951,955.142472582
7.775000000,285402.710203122,957.080662089
7.780000000,284175.563455618,958.594792532
7.785000000,284856.192143707,971.342666685
7.790000000,285050.832039710,959.234369561
7.795000000,279894.915307123,973.995236866
7.800000000,284172.545755532,961.638543727
7.805000000,286874.825337072,965.221522893
7.810000000,285927.440461338,961.969926290
7.815000000,281820.170325229,956.710921435
7.820000000,283962.984814885,957.655590946
7.825000000,285646.298812097,971.347455622
7.830000000,280907.942561631,958.208231635
7.835000000,279428.452386687,978.916144024
7.840000000,282729.415081797,962.298418924
7.845000000,283707.241218521,959.860646983
7.850000000,285089.611833578,961.423140426
7.855000000,284462.566167178,946.228616289
7.860000000,279220.632928928,952.021611435
7.865000000,279754.670656236,957.592532035
7.870000000,280172.167808751,954.692770231
7.875000000,282010.009986185,951.451647323
7.880000000,279637.862494701,939.434567821
7.885000000,275940.549623729,956.967769248
7.890000000,281978.624817815,948.492194823
7.895000000,280499.411349605,963.098545075
7.900000000,276349.393368852,944.610021106
7.905000000,279009.452239206,959.193957319
7.910000000,281263.957197912,954.916749601
7.915000000,280957.783012971,949.784234435
7.920000000,278441.971949517,948.937041844
7.925000000,279306.028240379,944.992698641
7.930000000,281650.818512047,946.217061656
7.935000000,280503.574778515,942.724309412
7.940000000,278289.224456139,947.843991534
7.945000000,275750.766994845,946.115063616
7.950000000,276128.330807507,945.670420050
7.955000000,276237.641286574,935.357096804
7.960000000,279124.432309002,932.493150735
7.965000000,279523.702801353,944.142189633
7.970000000,276235.585811432,935.935204711
7.975000000,279601.279208079,941.580449538
7.980000000,273909.638274332,945.131826789
7.985000000,277992.636320768,941.871213938
7.990000000,274699.172226490,934.740284378
7.995000000,276338.655449865,939.593314527
8.000000000,275601.499916109,930.856763714
8.005000000,275571.364461617,937.074102164
8.010000000,275622.912732071,926.533807134
8.015000000,275225.950146937,931.846337203
8.020000000,270955.311651390,932.531705379
8.025000000,271671.528569078,919.744749704
8.030000000,274666.018503393,934.395552183
8.035000000,274994.789707138,928.011938092
8.040000000,274023.990501455,930.744804542
8.045000000,272202.396032262,922.952933981
8.050000000,270603.588523425,929.485980067
8.055000000,269350.628030193,927.474826543
8.060000000,273623.993212320,923.430367680
8.065000000,271577.754783658,928.723614332
8.070000000,271690.763891753,916.427820372
8.075000000,273012.330123269,922.949518695
8.080000000,272010.107143740,908.223442275
8.085000000,272267.148872763,913.470343423
8.090000000,270287.910126398,930.676981322
8.095000000,270758.207142091,929.393271396
8.100000000,270839.238862305,931.297861154
8.105000000,271714.171541869,922.694325548
8.110000000,271357.641794320,926.314320860
8.115000000,264437.110111216,915.421628753
8.120000000,272394.377610477,915.861618525
8.125000000,268655.810873161,913.749096893
8.130000000,272840.849084916,916.349387170
8.135000000,273540.442391662,919.301181765
8.140000000,273067.586135607,918.500575114
8.145000000,269282.054902026,913.705272614
8.150000000,272859.081808872,917.603153609
8.155000000,267983.343808060,921.988841639
8.160000000,271164.107716838,910.112216673
8.165000000,272009.708909701,907.996369576
8.170000000,269861.762979827,910.889681037
8.175000000,267229.424677066,918.296496530
8.180000000,263055.727559798,917.844745996
8.185000000,270735.521336082,918.280143541
8.190000000,270736.545579776,912.490488396
8.195000000,266102.001411933,922.470252832
8.200000000,269151.761488546,905.432470330
8.205000000,267945.145230087,918.122955271
8.210000000,268067.406037175,925.281057827
8.215000000,269625.928240828,908.767645281
8.220000000,272848.305187062,920.959325089
8.225000000,265099.338856752,912.464191024
8.230000000,264230.096235494,907.984760037
8.235000000,267521.290430200,921.387890929
8.240000000,265033.534775816,912.448335726
8.245000000,266973.552016669,916.129178004
8.250000000,264343.179825051,918.040434370
8.255000000,268189.027493410,904.499681456
8.260000000,268289.811081911,917.638376160
8.265000000,266378.511952807,912.851727207
8.270000000,265298.779917962,902.156759946
8.275000000,267700.115772829,917.051429660
8.280000000,266266.891622816,923.432268227
8.285000000,265986.641473664,906.968831523
8.290000000,270202.147574093,902.641178377
8.295000000,268866.536103615,908.924339966
8.300000000,263753.278127145,913.984345890
8.305000000,265778.892154174,905.829869629
8.310000000,261745.993488604,910.976918643
8.315000000,266387.330129157,913.857425257
8.320000000,258999.400552469,911.931415116
8.325000000,264349.931081013,897.605254690
8.330000000,261985.960651542,901.233687125
8.335000000,266981.307498756,902.317058035
8.340000000,265151.044905295,904.838445328
8.345000000,269803.282163766,904.015075954
8.350000000,263201.583154492,904.869435568
8.355000000,265631.608321581,903.686190262
8.360000000,262377.396422291,910.809631329
8.365000000,262655.070009050,904.771922693
8.370000000,265004.806123572,898.739465179
8.375000000,259437.644317974,902.890029641
8.380000000,263749.967249901,894.663863047
8.385000000,261261.059587267,898.463954736
8.390000000,262153.187094141,892.423395680
8.395000000,256380.671606824,888.374863741
8.400000000,262789.869310000,886.984500574
8.405000000,263166.407557882,893.078267204
8.410000000,257914.399828477,897.609488715
8.415000000,259871.095146781,879.085539509
8.420000000,263603.618397195,893.933423659
8.425000000,259344.176730424,893.810393560
8.430000000,261831.205206652,874.756772442
8.435000000,263834.890274505,879.433283066
8.440000000,257873.564640831,896.097600072
8.445000000,257144.881376458,884.726880055
8.450000000,259066.226865148,887.729338717
8.455000000,256744.694150278,880.539554110
8.460000000,261401.847805194,880.022284595
8.465000000,258567.923399059,887.616519521
8.470000000,255771.016076875,894.372728050
8.475000000,257913.035398263,879.328581786
8.480000000,257110.128912199,870.465254692
8.485000000,256384.364171190,878.364999770
8.490000000,257856.696667755,870.709093922
8.495000000,259486.401279370,875.563697995
8.500000000,256936.443880645,870.973551814
8.505000000,256804.917849604,883.859327647
8.510000000,256261.809648650,881.761855508
8.515000000,258848.888254586,886.155850259
8.520000000,255556.597589042,877.783792630
8.525000000,254376.270487092,867.223594905
8.530000000,256444.678293676,869.712462495
8.535000000,258640.348257184,867.748080173
8.540000000,257343.330239503,879.625994924
8.545000000,254755.255413189,866.634418858
8.550000000,252555.641530696,872.722848805
8.555000000,255509.533692464,871.370557169
8.560000000,255924.980850885,868.028766117
8.565000000,255606.766804541,873.563654876
8.570000000,254918.887949020,875.088054040
8.575000000,257739.549882749,860.512351576
8.580000000,252354.876920414,868.472350335
8.585000000,255282.269546511,880.466999587
8.590000000,250989.091992659,879.396824086
8.595000000,254514.537840651,867.909510736
8.600000000,257049.684854483,873.844627925
8.605000000,252418.873355846,880.235764644
8.610000000,255313.714662478,876.403206492
8.615000000,254756.450856205,879.475961491
8.620000000,258394.388798876,868.670451823
8.625000000,255790.957138251,874.612059289
8.630000000,251711.697746381,864.711136549
8.635000000,253975.175463805,865.915755188
8.640000000,252580.869647735,869.876588106
8.645000000,253886.199497239,873.186148777
8.650000000,254513.882522486,871.146661882
8.655000000,254037.119145092,870.446289873
8.660000000,251351.234200185,865.837855289
8.665000000,254262.428333936,873.911508629
8.670000000,248887.229286701,874.274048478
8.675000000,252347.467030284,862.238842040
8.680000000,253107.651244544,862.605278002
8.685000000,255449.221537920,871.494647725
8.690000000,250313.746402702,879.385808018
8.695000000,252690.011643406,873.616017543
8.700000000,254064.339937395,857.624207728
8.705000000,250904.216676347,870.976614056
8.710000000,253176.378188900,863.663538013
8.715000000,248256.733585897,855.608755512
8.720000000,248108.173215552,854.635796138
8.725000000,249196.424956247,859.484728378
8.730000000,249769.492447109,852.371550966
8.735000000,252925.004447226,853.794980577
8.740000000,253813.785525983,855.188477520
8.745000000,252799.349246117,872.256121682
8.750000000,253621.422057198,865.087658548
8.755000000,252314.167833746,850.305828819
8.760000000,245998.910683225,863.910602689
8.765000000,251752.227493610,843.639987988
8.770000000,246291.067022550,850.007092270
8.775000000,247558.478351618,859.536477374
8.780000000,248377.135679195,848.761028871
8.785000000,248959.987297159,865.137778512
8.790000000,244814.508444100,842.245018909
8.795000000,245938.260500804,844.909932068
8.800000000,244161.567547897,844.896843378
8.805000000,247869.704428878,849.674984865
8.810000000,246770.209017871,849.557234603
8.815000000,245160.664401586,855.200734325
8.820000000,243479.723809231,857.127371189
8.825000000,245980.799715497,851.741935174
8.830000000,244846.309509494,852.081019636
8.835000000,243344.352690765,853.873469792
8.840000000,246402.849000919,847.143184623
8.845000000,241690.652894614,848.128588195
8.850000000,243731.057378491,845.128132781
8.855000000,245067.828315800,841.306551627
8.860000000,243059.048484542,847.008598593
8.865000000,243382.465208827,849.581870100
8.870000000,245238.187012371,856.368032277
8.875000000,245395.183217303,840.493154135
